batch_id,match_id,naive,lpo,perturber_share,volume,timing
47,3894537,-0.06339090775939286,-0.14824601756956599,0.0641025641025641,65,strategic
48,3894537,0.24820611832219303,0.10349175191630752,0.0963302752293578,45,regular
49,3894537,0.3163125622968526,0.08394850915658651,0.19852941176470587,46,late
51,3894538,0.36562620987321887,-0.03895047979574462,0.2850877192982456,42,strategic
52,3894538,0.5939600191078086,0.07468176393134819,0.14963503649635038,57,regular
53,3894538,-0.18185753468410268,-0.4031999602766557,0.1484375,63,regular
54,3894538,0.4812255909280035,-0.20885004300324345,0.16037735849056603,53,regular
55,3894538,0.37393631611145745,0.10516578222730254,0.21337579617834396,73,late
56,3894539,0.5236208973789851,0.17812465963308302,0.07627118644067797,52,strategic
57,3894539,-0.03483631672600854,-0.10717857206146905,0.08152173913043478,27,regular
58,3894539,0.06844629007424706,-0.07531572628001929,0.06862745098039216,18,late
59,3894539,0.30128048808622343,0.04084317905162613,0.09090909090909091,67,strategic
60,3894539,0.18270957642528593,0.11919954754880817,0.02054794520547945,25,regular
61,3894539,0.5576602835022755,0.17254436370537596,0.17857142857142858,19,late
62,3894540,0.04550776403677636,-0.1862207437223007,0.19444444444444445,48,regular
63,3894540,0.2689255502512127,0.03278196272996699,0.1326530612244898,41,regular
64,3894540,0.22211728946307346,0.04932899346220047,0.11363636363636363,50,late
65,3894540,0.39447058093590714,0.18422102419765424,0.13218390804597702,35,strategic
66,3894540,-0.009944588983496674,-0.15372632139030404,0.028735632183908046,43,regular
67,3894540,-0.011292283955309455,-0.3280472177933802,0.05909090909090909,26,regular
68,3894541,0.2750344060511054,-0.09718111314402536,0.1732283464566929,63,regular
69,3894541,0.2290593061313052,-0.3396997619612076,0.1565217391304348,55,late
71,3894541,0.45413175548153417,-0.032472325076971446,0.11290322580645161,14,regular
73,3894542,0.5794348671084912,0.09759531172185464,0.213768115942029,65,regular
74,3894542,0.4567815076021218,0.1709318324131532,0.0945945945945946,45,late
76,3894542,0.3518643451079641,0.14699458528625703,0.07024793388429752,42,strategic
77,3894542,-0.02842397726374442,-0.2871918579392113,0.1388888888888889,56,regular
79,3894543,0.15228300668164552,0.08384105066453319,0.0661764705882353,28,regular
82,3894543,0.2154379309910505,-0.08862059184769945,0.11627906976744186,14,strategic
83,3894543,-0.013099062926556165,0.07594632491572424,0.0967741935483871,13,regular
84,3894544,-0.003989101358080718,-0.19164729125596908,0.07236842105263158,27,strategic
87,3894544,0.2616449859525602,0.10529559478764294,0.09740259740259741,31,regular
89,3894545,-0.1312838419757505,-0.2894493507950286,0.109375,36,strategic
90,3894545,0.09679242681563571,-0.25929444598362056,0.21052631578947367,49,regular
91,3894545,0.2590991470872658,-0.2733827195090773,0.15163934426229508,57,late
92,3894545,0.016650436628887124,-0.45469678973092365,0.08333333333333333,39,regular
93,3894545,0.1541636927987523,-0.13977126500247705,0.21287128712871287,41,regular
95,3894546,0.47774161028253204,-0.07239474316937533,0.22058823529411764,11,regular
97,3894546,0.09945064893840608,-0.3571445995368717,0.11935483870967742,73,strategic
